Experiment_Name,PPG_state,VDD,VCC,ERASE_PROG,OUT1,OUT2,KGAIN1,KGAIN2,TRIM1,TRIM2,X2,IREFP,F11,F12,X1,IMEAS,OUT1_current,OUT2_current
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,6.5e-08,5e-08,1.1215e-05,1.3825e-08
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,6.5e-08,5e-08,1.105e-05,2.098e-07
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,6.5e-08,5e-08,1.1185e-05,1.2985e-11
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,6.999999999999999e-08,5e-08,1.1288e-05,3.4605e-08
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,6.999999999999999e-08,5e-08,1.1295e-05,2.9825e-08
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,6.999999999999999e-08,5e-08,1.0829e-05,1.6165e-07
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,6.999999999999999e-08,5e-08,1.12235e-05,1.3825e-11
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,6.999999999999999e-08,5e-08,1.116e-05,1.0095e-07
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,6.999999999999999e-08,5e-08,1.124e-05,1.4095e-11
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,6.999999999999999e-08,5e-08,1.1195e-05,2.3265e-08
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,6.999999999999999e-08,5e-08,1.1205e-05,2.1265e-08
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,6.999999999999999e-08,5e-08,1.11895e-05,4.94e-08
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,6.999999999999999e-08,5e-08,1.12015e-05,8.15e-10
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,7.5e-08,5e-08,1.0247e-05,1.136e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,7.5e-08,5e-08,1.07235e-05,1.4735e-11
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,7.5e-08,5e-08,1.1195e-05,9.975e-08
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,7.5e-08,5e-08,1.1235e-05,1.3805e-11
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,7.5e-08,5e-08,1.121e-05,2.4585e-08
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,7.5e-08,5e-08,1.121e-05,2.2415e-08
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,7.5e-08,5e-08,1.0975e-05,2.5795e-07
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,7.5e-08,5e-08,1.116e-05,1.3585e-11
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,7.5e-08,5e-08,1.119e-05,2.2695e-08
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,7.5e-08,5e-08,1.1195e-05,2.0905e-08
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,8e-08,5e-08,1.0645e-05,7.1485e-07
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,8e-08,5e-08,1.093e-05,3.9075e-07
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,8e-08,5e-08,1.1238e-05,2.7995e-08
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,8e-08,5e-08,1.12335e-05,1.05e-09
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,8e-08,5e-08,1.06225e-05,1.9615e-07
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,8e-08,5e-08,6.973e-06,1.4045e-11
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,8e-08,5e-08,1.1169e-05,3.296e-08
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,8e-08,5e-08,1.1174e-05,1.3415e-11
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,8e-08,5e-08,1.11555e-05,3.304e-08
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,8e-08,5e-08,1.11585e-05,2.3905e-08
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,8.5e-08,5e-08,1.04725e-05,5.004e-07
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,8.5e-08,5e-08,1.1073e-05,2.284e-07
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,8.5e-08,5e-08,1.0146e-05,1.1965e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,8.5e-08,5e-08,1.07345e-05,1.4455e-11
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,8.5e-08,5e-08,1.11745e-05,3.078e-08
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,8.5e-08,5e-08,1.11795e-05,2.4745e-08
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,8.5e-08,5e-08,1.1105e-05,2.3185e-08
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,8.5e-08,5e-08,1.115e-05,2.2915e-08
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,8.5e-08,5e-08,1.0415e-05,8.1115e-07
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,8.5e-08,5e-08,1.0995e-05,1.816e-07
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,9e-08,5e-08,1.12325e-05,4.686e-08
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,9e-08,5e-08,1.106e-07,1.391e-11
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,9e-08,5e-08,1.17e-07,4.3635e-08
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,9e-08,5e-08,1.2905e-07,1.419e-11
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,9e-08,5e-08,9.8855e-06,2.4e-07
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,9e-08,5e-08,1.1134e-05,1.427e-11
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,9e-08,5e-08,1.112e-05,4.162e-08
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,9e-08,5e-08,1.932e-07,1.3835e-11
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,9e-08,5e-08,2.2335e-07,8.455e-08
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,9e-08,5e-08,1.827e-07,1.332e-11
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,9.499999999999999e-08,5e-08,9.535e-08,5.2315e-08
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,9.499999999999999e-08,5e-08,9.805e-08,1.49e-11
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,9.499999999999999e-08,5e-08,1.0185e-07,3.933e-08
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,9.499999999999999e-08,5e-08,1.0345e-07,1.494e-11
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,9.499999999999999e-08,5e-08,1.383e-07,1.05275e-07
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,9.499999999999999e-08,5e-08,1.352e-07,1.445e-11
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,9.499999999999999e-08,5e-08,1.468e-07,1.0445e-07
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,9.499999999999999e-08,5e-08,1.935e-07,1.3775e-11
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,9.499999999999999e-08,5e-08,1.9835e-07,6.7275e-07
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,9.499999999999999e-08,5e-08,2.0565e-07,1.3885e-11
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,1e-07,5e-08,1.09145e-05,4.0845e-08
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,0.0,5e-08,1e-07,5e-08,1.1206e-05,2.8035e-08
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,1e-07,5e-08,1.04465e-05,2.0025e-07
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,2.5e-08,5e-08,1e-07,5e-08,1.11345e-05,1.494e-11
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,1e-07,5e-08,1.10185e-05,9.5625e-08
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,1e-07,5e-08,1.1064e-05,4.5045e-08
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,1e-07,5e-08,7.718e-06,3.779e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,7.5e-08,5e-08,1e-07,5e-08,8.9565e-06,2.245e-06
4q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,1e-07,5e-08,7.259e-06,4.4615e-06
4q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,1e-07,5e-08,1e-07,5e-08,8.2995e-06,1.249e-11
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,0.0,1.1235e-05,4.3785e-08
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,0.0,2.063e-07,1.193e-11
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,4.9999999999999985e-09,7.9705e-06,1.4465e-06
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,4.9999999999999985e-09,1.0795e-05,1.2665e-11
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,9.999999999999997e-09,1.0805e-05,3.9245e-08
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,9.999999999999997e-09,1.127e-05,3.428e-08
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,1.5000000000000002e-08,1.0555e-05,2.9805e-07
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,1.5000000000000002e-08,1.1225e-05,1.3105e-11
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,2e-08,1.1265e-05,3.6755e-08
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,2e-08,1.1265e-05,7.2e-10
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,2.5e-08,1.104e-05,3.661e-08
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,2.5e-08,1.124e-05,2.8335e-08
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,3e-08,1.127e-05,3.0275e-08
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,3e-08,1.128e-05,2.5235e-08
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,3.4999999999999996e-08,1.037e-05,9.7025e-07
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,3.4999999999999996e-08,1.112e-05,1.3525e-11
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,4e-08,1.1255e-05,2.404e-08
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,4e-08,1.824e-07,1.2585e-11
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,4.5e-08,1.95e-07,3.6945e-08
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,4.5e-08,1.824e-07,1.3065e-11
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,5e-08,2.186e-07,3.1025e-08
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,5e-08,2.0945e-07,1.5135e-11
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,5.5e-08,2.348e-07,2.9135e-08
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,5.5e-08,1.8445e-07,1.397e-11
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,6e-08,2.291e-07,2.82e-08
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,6e-08,2.0205e-07,1.244e-11
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,6.5e-08,1.7875e-07,2.9055e-08
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,6.5e-08,1.866e-07,1.2755e-11
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,6.999999999999999e-08,2.0635e-07,4.121e-07
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,6.999999999999999e-08,1.9335e-07,1.218e-11
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,7.5e-08,2.192e-07,2.503e-08
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,7.5e-08,2.2905e-07,1.0945e-11
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,8e-08,1.9335e-07,2.359e-08
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,8e-08,1.9355e-07,1.2505e-11
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,8.5e-08,1.8165e-07,2.1695e-08
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,8.5e-08,2.043e-07,1.278e-11
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,9e-08,2.19e-07,2.35e-07
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,9e-08,2.096e-07,1.207e-11
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,9.499999999999999e-08,1.9655e-07,1.648e-08
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,9.499999999999999e-08,2.093e-07,1.369e-11
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,1e-07,2.096e-07,1.569e-08
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,0.0,0.0,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,1e-07,1.865e-07,1.454e-11
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,2e-08,2e-08,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,0.0,6.086e-06,6.5245e-06
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,2e-08,2e-08,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,0.0,6.085e-06,6.53e-06
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,2e-08,2e-08,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,4.9999999999999985e-09,6.064e-06,6.519e-06
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,2e-08,2e-08,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,4.9999999999999985e-09,1.8805e-07,1.667e-12
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,2e-08,2e-08,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,9.999999999999997e-09,1.681e-07,6.568e-06
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,2e-08,2e-08,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,9.999999999999997e-09,1.6415e-07,1.7075e-12
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,2e-08,2e-08,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,1.5000000000000002e-08,6.258e-06,6.603e-06
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,2e-08,2e-08,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,1.5000000000000002e-08,2.6915e-06,1.7e-12
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,2e-08,2e-08,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,2e-08,6.2215e-06,6.6115e-06
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,2e-08,2e-08,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,2e-08,1.8265e-07,1.6995e-12
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,2e-08,2e-08,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,2.5e-08,6.1605e-06,6.615e-06
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,2e-08,2e-08,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,2.5e-08,1.7115e-07,1.7545e-12
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,2e-08,2e-08,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,3e-08,6.201e-06,6.627e-06
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,2e-08,2e-08,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,3e-08,1.8565e-07,1.977e-12
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,2e-08,2e-08,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,3.4999999999999996e-08,6.2105e-06,6.6305e-06
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,2e-08,2e-08,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,3.4999999999999996e-08,2.545e-07,2.029e-12
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,2e-08,2e-08,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,4e-08,1.0875e-05,4.75e-07
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,2e-08,2e-08,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,4e-08,2.0635e-07,3.035e-12
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,2e-08,2e-08,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,4.5e-08,1.138e-05,1.3675e-11
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,2e-08,2e-08,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,4.5e-08,2.3545e-07,4.891e-12
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,2e-08,2e-08,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,5e-08,1.1405e-05,5.9985e-12
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,2e-08,2e-08,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,5e-08,1.9115e-07,1.583e-11
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,2e-08,2e-08,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,5.5e-08,1.1205e-05,4.0885e-12
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,2e-08,2e-08,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,5.5e-08,2.4955e-07,2.2705e-11
2q_mult,ERASE,1.8,5.0,5.0,1.8,1.8,2e-08,2e-08,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,6e-08,1.1085e-05,3.7895e-12
2q_mult,PROGRAM,1.8,5.0,0.0,1.8,1.8,2e-08,2e-08,1e-07,1e-07,5e-08,1e-07,5e-08,5e-08,5e-08,6e-08,2.259e-07,2.2185e-11
